@iot.id,phenomenonDate,result,id,lat,long,weekday
61063649,2021-03-09,274,11886,53.491391,10.207674,Tuesday
61301277,2021-03-10,272,11886,53.491391,10.207674,Wednesday
61531826,2021-03-11,238,11886,53.491391,10.207674,Thursday
61763983,2021-03-12,217,11886,53.491391,10.207674,Friday
61991706,2021-03-13,134,11886,53.491391,10.207674,Saturday
62217123,2021-03-14,157,11886,53.491391,10.207674,Sunday
62444273,2021-03-15,229,11886,53.491391,10.207674,Monday
62677570,2021-03-16,316,11886,53.491391,10.207674,Tuesday
62904330,2021-03-17,302,11886,53.491391,10.207674,Wednesday
63125605,2021-03-18,263,11886,53.491391,10.207674,Thursday
63355243,2021-03-19,210,11886,53.491391,10.207674,Friday
63577828,2021-03-20,264,11886,53.491391,10.207674,Saturday
63786236,2021-03-21,223,11886,53.491391,10.207674,Sunday
64012838,2021-03-22,286,11886,53.491391,10.207674,Monday
64238864,2021-03-23,316,11886,53.491391,10.207674,Tuesday
64454742,2021-03-24,306,11886,53.491391,10.207674,Wednesday
64671213,2021-03-25,258,11886,53.491391,10.207674,Thursday
64899546,2021-03-26,282,11886,53.491391,10.207674,Friday
65130046,2021-03-27,190,11886,53.491391,10.207674,Saturday
65579763,2021-03-29,391,11886,53.491391,10.207674,Monday
65794087,2021-03-30,401,11886,53.491391,10.207674,Tuesday
66026032,2021-03-31,350,11886,53.491391,10.207674,Wednesday
66214874,2021-04-01,333,11886,53.491391,10.207674,Thursday
66399159,2021-04-02,165,11886,53.491391,10.207674,Friday
66559456,2021-04-03,376,11886,53.491391,10.207674,Saturday
66716355,2021-04-04,151,11886,53.491391,10.207674,Sunday
66872405,2021-04-05,65,11886,53.491391,10.207674,Monday
67338120,2021-04-06,174,11886,53.491391,10.207674,Tuesday
67543670,2021-04-07,224,11886,53.491391,10.207674,Wednesday
67835811,2021-04-08,259,11886,53.491391,10.207674,Thursday
65359735,2021-03-28,146,11886,53.491391,10.207674,Sunday
67994163,2021-04-09,242,11886,53.491391,10.207674,Friday
68117072,2021-04-10,319,11886,53.491391,10.207674,Saturday
68229830,2021-04-11,119,11886,53.491391,10.207674,Sunday
70639552,2021-04-12,264,11886,53.491391,10.207674,Monday
70882284,2021-04-13,284,11886,53.491391,10.207674,Tuesday
71100888,2021-04-14,296,11886,53.491391,10.207674,Wednesday
71320374,2021-04-15,325,11886,53.491391,10.207674,Thursday
71540605,2021-04-16,332,11886,53.491391,10.207674,Friday
71756251,2021-04-17,366,11886,53.491391,10.207674,Saturday
71953872,2021-04-18,273,11886,53.491391,10.207674,Sunday
72166423,2021-04-19,337,11886,53.491391,10.207674,Monday
72380911,2021-04-20,430,11886,53.491391,10.207674,Tuesday
72596771,2021-04-21,317,11886,53.491391,10.207674,Wednesday
72812420,2021-04-22,300,11886,53.491391,10.207674,Thursday
73031705,2021-04-23,353,11886,53.491391,10.207674,Friday
73247453,2021-04-24,361,11886,53.491391,10.207674,Saturday
73462118,2021-04-25,257,11886,53.491391,10.207674,Sunday
73679669,2021-04-26,311,11886,53.491391,10.207674,Monday
73896745,2021-04-27,370,11886,53.491391,10.207674,Tuesday
74112728,2021-04-28,393,11886,53.491391,10.207674,Wednesday
74323816,2021-04-29,173,11886,53.491391,10.207674,Thursday
75216223,2021-04-30,271,11886,53.491391,10.207674,Friday
215404293,2021-08-05,386,11886,53.491391,10.207674,Thursday
215783431,2021-08-06,381,11886,53.491391,10.207674,Friday
76439365,2021-05-01,248,11886,53.491391,10.207674,Saturday
217441902,2021-08-12,459,11886,53.491391,10.207674,Thursday
215923874,2021-08-07,338,11886,53.491391,10.207674,Saturday
77730596,2021-05-02,201,11886,53.491391,10.207674,Sunday
216067502,2021-08-08,214,11886,53.491391,10.207674,Sunday
216252267,2021-08-09,387,11886,53.491391,10.207674,Monday
79323587,2021-05-03,277,11886,53.491391,10.207674,Monday
216448529,2021-08-10,335,11886,53.491391,10.207674,Tuesday
216646358,2021-08-11,495,11886,53.491391,10.207674,Wednesday
80981794,2021-05-04,232,11886,53.491391,10.207674,Tuesday
219315800,2021-08-13,538,11886,53.491391,10.207674,Friday
224056780,2021-08-16,280,11886,53.491391,10.207674,Monday
81913301,2021-05-05,188,11886,53.491391,10.207674,Wednesday
82602477,2021-05-06,286,11886,53.491391,10.207674,Thursday
220942842,2021-08-14,529,11886,53.491391,10.207674,Saturday
84325091,2021-05-07,278,11886,53.491391,10.207674,Friday
85705661,2021-05-08,324,11886,53.491391,10.207674,Saturday
222440150,2021-08-15,302,11886,53.491391,10.207674,Sunday
87021789,2021-05-09,388,11886,53.491391,10.207674,Sunday
225756518,2021-08-17,236,11886,53.491391,10.207674,Tuesday
88631594,2021-05-10,400,11886,53.491391,10.207674,Monday
90253164,2021-05-11,305,11886,53.491391,10.207674,Tuesday
227460174,2021-08-18,279,11886,53.491391,10.207674,Wednesday
91913177,2021-05-12,236,11886,53.491391,10.207674,Wednesday
93149500,2021-05-13,165,11886,53.491391,10.207674,Thursday
229181368,2021-08-19,306,11886,53.491391,10.207674,Thursday
232581516,2021-08-21,458,11886,53.491391,10.207674,Saturday
94745738,2021-05-14,200,11886,53.491391,10.207674,Friday
96106911,2021-05-15,350,11886,53.491391,10.207674,Saturday
230959928,2021-08-20,264,11886,53.491391,10.207674,Friday
97370874,2021-05-16,148,11886,53.491391,10.207674,Sunday
99027784,2021-05-17,312,11886,53.491391,10.207674,Monday
234020972,2021-08-22,153,11886,53.491391,10.207674,Sunday
237527611,2021-08-24,503,11886,53.491391,10.207674,Tuesday
100689897,2021-05-18,362,11886,53.491391,10.207674,Tuesday
102344546,2021-05-19,363,11886,53.491391,10.207674,Wednesday
235744064,2021-08-23,466,11886,53.491391,10.207674,Monday
103993753,2021-05-20,333,11886,53.491391,10.207674,Thursday
105711591,2021-05-21,294,11886,53.491391,10.207674,Friday
239384730,2021-08-25,395,11886,53.491391,10.207674,Wednesday
107121512,2021-05-22,259,11886,53.491391,10.207674,Saturday
108426760,2021-05-23,261,11886,53.491391,10.207674,Sunday
241187591,2021-08-26,389,11886,53.491391,10.207674,Thursday
109841211,2021-05-24,377,11886,53.491391,10.207674,Monday
243076995,2021-08-27,346,11886,53.491391,10.207674,Friday
111476518,2021-05-25,285,11886,53.491391,10.207674,Tuesday
113172632,2021-05-26,241,11886,53.491391,10.207674,Wednesday
114868764,2021-05-27,206,11886,53.491391,10.207674,Thursday
116630923,2021-05-28,356,11886,53.491391,10.207674,Friday
118173098,2021-05-29,445,11886,53.491391,10.207674,Saturday
119638610,2021-05-30,471,11886,53.491391,10.207674,Sunday
121313471,2021-05-31,447,11886,53.491391,10.207674,Monday
123050050,2021-06-01,452,11886,53.491391,10.207674,Tuesday
124923508,2021-06-02,375,11886,53.491391,10.207674,Wednesday
130709945,2021-06-03,391,11886,53.491391,10.207674,Thursday
132469495,2021-06-04,443,11886,53.491391,10.207674,Friday
134045578,2021-06-05,486,11886,53.491391,10.207674,Saturday
135362266,2021-06-06,257,11886,53.491391,10.207674,Sunday
137052433,2021-06-07,402,11886,53.491391,10.207674,Monday
138819893,2021-06-08,462,11886,53.491391,10.207674,Tuesday
140528959,2021-06-09,393,11886,53.491391,10.207674,Wednesday
142227710,2021-06-10,450,11886,53.491391,10.207674,Thursday
143979612,2021-06-11,485,11886,53.491391,10.207674,Friday
143988306,2021-06-12,348,11886,53.491391,10.207674,Saturday
144014043,2021-06-13,306,11886,53.491391,10.207674,Sunday
145252851,2021-06-14,417,11886,53.491391,10.207674,Monday
146970879,2021-06-15,476,11886,53.491391,10.207674,Tuesday
148710575,2021-06-16,467,11886,53.491391,10.207674,Wednesday
150685443,2021-06-17,526,11886,53.491391,10.207674,Thursday
152464447,2021-06-18,502,11886,53.491391,10.207674,Friday
154038655,2021-06-19,499,11886,53.491391,10.207674,Saturday
155506780,2021-06-20,345,11886,53.491391,10.207674,Sunday
157255894,2021-06-21,254,11886,53.491391,10.207674,Monday
159002836,2021-06-22,446,11886,53.491391,10.207674,Tuesday
160010960,2021-06-23,427,11886,53.491391,10.207674,Wednesday
160560559,2021-06-24,460,11886,53.491391,10.207674,Thursday
160874623,2021-06-25,471,11886,53.491391,10.207674,Friday
161092298,2021-06-26,460,11886,53.491391,10.207674,Saturday
161306332,2021-06-27,401,11886,53.491391,10.207674,Sunday
161524656,2021-06-28,508,11886,53.491391,10.207674,Monday
161734183,2021-06-29,351,11886,53.491391,10.207674,Tuesday
161946675,2021-06-30,331,11886,53.491391,10.207674,Wednesday
162470446,2021-07-01,215,11886,53.491391,10.207674,Thursday
164277208,2021-07-02,462,11886,53.491391,10.207674,Friday
165905011,2021-07-03,507,11886,53.491391,10.207674,Saturday
167339013,2021-07-04,355,11886,53.491391,10.207674,Sunday
168981970,2021-07-05,363,11886,53.491391,10.207674,Monday
170411298,2021-07-06,366,11886,53.491391,10.207674,Tuesday
171000404,2021-07-07,510,11886,53.491391,10.207674,Wednesday
172805278,2021-07-08,389,11886,53.491391,10.207674,Thursday
174591429,2021-07-09,280,11886,53.491391,10.207674,Friday
176226617,2021-07-10,435,11886,53.491391,10.207674,Saturday
177579791,2021-07-11,332,11886,53.491391,10.207674,Sunday
179211927,2021-07-12,427,11886,53.491391,10.207674,Monday
180924530,2021-07-13,478,11886,53.491391,10.207674,Tuesday
182670997,2021-07-14,374,11886,53.491391,10.207674,Wednesday
184392643,2021-07-15,455,11886,53.491391,10.207674,Thursday
185933158,2021-07-16,494,11886,53.491391,10.207674,Friday
187330091,2021-07-17,524,11886,53.491391,10.207674,Saturday
188654684,2021-07-18,413,11886,53.491391,10.207674,Sunday
190411363,2021-07-19,414,11886,53.491391,10.207674,Monday
192055482,2021-07-20,460,11886,53.491391,10.207674,Tuesday
193707788,2021-07-21,402,11886,53.491391,10.207674,Wednesday
195203607,2021-07-22,431,11886,53.491391,10.207674,Thursday
196461114,2021-07-23,414,11886,53.491391,10.207674,Friday
197662452,2021-07-24,528,11886,53.491391,10.207674,Saturday
198805154,2021-07-25,299,11886,53.491391,10.207674,Sunday
200154336,2021-07-26,400,11886,53.491391,10.207674,Monday
201592176,2021-07-27,500,11886,53.491391,10.207674,Tuesday
203187796,2021-07-28,472,11886,53.491391,10.207674,Wednesday
204887283,2021-07-29,407,11886,53.491391,10.207674,Thursday
206242400,2021-07-30,480,11886,53.491391,10.207674,Friday
207515520,2021-07-31,356,11886,53.491391,10.207674,Saturday
208609558,2021-08-01,236,11886,53.491391,10.207674,Sunday
210227936,2021-08-02,384,11886,53.491391,10.207674,Monday
211940658,2021-08-03,410,11886,53.491391,10.207674,Tuesday
213878117,2021-08-04,336,11886,53.491391,10.207674,Wednesday
45943420,2020-12-23,323,12584,53.576055,9.970507,Wednesday
46123800,2020-12-24,166,12584,53.576055,9.970507,Thursday
46306612,2020-12-25,164,12584,53.576055,9.970507,Friday
46482730,2020-12-26,136,12584,53.576055,9.970507,Saturday
46654458,2020-12-27,142,12584,53.576055,9.970507,Sunday
46841819,2020-12-28,287,12584,53.576055,9.970507,Monday
47024287,2020-12-29,345,12584,53.576055,9.970507,Tuesday
47198640,2020-12-30,353,12584,53.576055,9.970507,Wednesday
47305648,2020-12-31,328,12584,53.576055,9.970507,Thursday
47408063,2021-01-01,212,12584,53.576055,9.970507,Friday
47531579,2021-01-02,239,12584,53.576055,9.970507,Saturday
47713488,2021-01-03,296,12584,53.576055,9.970507,Sunday
47903437,2021-01-04,465,12584,53.576055,9.970507,Monday
39392195,2020-06-20,1135,12584,53.576055,9.970507,Saturday
39383612,2020-04-29,731,12584,53.576055,9.970507,Wednesday
39387410,2020-05-22,85,12584,53.576055,9.970507,Friday
39383747,2020-04-30,854,12584,53.576055,9.970507,Thursday
39383854,2020-05-01,687,12584,53.576055,9.970507,Friday
39384103,2020-05-02,810,12584,53.576055,9.970507,Saturday
39384222,2020-05-03,892,12584,53.576055,9.970507,Sunday
39384331,2020-05-04,1371,12584,53.576055,9.970507,Monday
39384448,2020-05-05,1388,12584,53.576055,9.970507,Tuesday
39384703,2020-05-06,1420,12584,53.576055,9.970507,Wednesday
39384808,2020-05-07,1416,12584,53.576055,9.970507,Thursday
39385111,2020-05-08,84,12584,53.576055,9.970507,Friday
39385239,2020-05-09,72,12584,53.576055,9.970507,Saturday
39387131,2020-05-20,84,12584,53.576055,9.970507,Wednesday
39385503,2020-05-10,44,12584,53.576055,9.970507,Sunday
39385619,2020-05-11,75,12584,53.576055,9.970507,Monday
39386066,2020-05-14,106,12584,53.576055,9.970507,Thursday
39385718,2020-05-12,99,12584,53.576055,9.970507,Tuesday
39385855,2020-05-13,89,12584,53.576055,9.970507,Wednesday
39386204,2020-05-15,89,12584,53.576055,9.970507,Friday
39386335,2020-05-16,70,12584,53.576055,9.970507,Saturday
39386441,2020-05-17,58,12584,53.576055,9.970507,Sunday
39386709,2020-05-18,67,12584,53.576055,9.970507,Monday
39387012,2020-05-19,85,12584,53.576055,9.970507,Tuesday
39387234,2020-05-21,69,12584,53.576055,9.970507,Thursday
39387568,2020-05-23,57,12584,53.576055,9.970507,Saturday
39387790,2020-05-25,112,12584,53.576055,9.970507,Monday
39388320,2020-05-28,94,12584,53.576055,9.970507,Thursday
39387681,2020-05-24,42,12584,53.576055,9.970507,Sunday
39388166,2020-05-27,97,12584,53.576055,9.970507,Wednesday
39387939,2020-05-26,99,12584,53.576055,9.970507,Tuesday
39388613,2020-05-29,72,12584,53.576055,9.970507,Friday
39388948,2020-05-31,50,12584,53.576055,9.970507,Sunday
39388746,2020-05-30,58,12584,53.576055,9.970507,Saturday
39389043,2020-06-01,44,12584,53.576055,9.970507,Monday
39389278,2020-06-03,58,12584,53.576055,9.970507,Wednesday
39389177,2020-06-02,84,12584,53.576055,9.970507,Tuesday
39389507,2020-06-04,67,12584,53.576055,9.970507,Thursday
39389609,2020-06-05,77,12584,53.576055,9.970507,Friday
39389713,2020-06-06,68,12584,53.576055,9.970507,Saturday
39389807,2020-06-07,61,12584,53.576055,9.970507,Sunday
39390657,2020-06-11,1268,12584,53.576055,9.970507,Thursday
39390551,2020-06-10,910,12584,53.576055,9.970507,Wednesday
39391091,2020-06-14,963,12584,53.576055,9.970507,Sunday
39390250,2020-06-08,88,12584,53.576055,9.970507,Monday
39390412,2020-06-09,110,12584,53.576055,9.970507,Tuesday
39391973,2020-06-19,1323,12584,53.576055,9.970507,Friday
39390886,2020-06-12,1829,12584,53.576055,9.970507,Friday
39390983,2020-06-13,879,12584,53.576055,9.970507,Saturday
39391436,2020-06-16,2038,12584,53.576055,9.970507,Tuesday
39391195,2020-06-15,1980,12584,53.576055,9.970507,Monday
39391537,2020-06-17,1958,12584,53.576055,9.970507,Wednesday
39391857,2020-06-18,1804,12584,53.576055,9.970507,Thursday
39394184,2020-07-04,729,12584,53.576055,9.970507,Saturday
39394276,2020-07-05,732,12584,53.576055,9.970507,Sunday
39392294,2020-06-21,1138,12584,53.576055,9.970507,Sunday
39392495,2020-06-23,1890,12584,53.576055,9.970507,Tuesday
39392402,2020-06-22,1720,12584,53.576055,9.970507,Monday
39392706,2020-06-24,1819,12584,53.576055,9.970507,Wednesday
39392915,2020-06-26,1422,12584,53.576055,9.970507,Friday
39392815,2020-06-25,1574,12584,53.576055,9.970507,Thursday
39393002,2020-06-27,914,12584,53.576055,9.970507,Saturday
39393308,2020-06-28,762,12584,53.576055,9.970507,Sunday
39393556,2020-06-29,1393,12584,53.576055,9.970507,Monday
39393664,2020-06-30,1436,12584,53.576055,9.970507,Tuesday
39393755,2020-07-01,1335,12584,53.576055,9.970507,Wednesday
39394087,2020-07-03,1263,12584,53.576055,9.970507,Friday
39393938,2020-07-02,1024,12584,53.576055,9.970507,Thursday
39394416,2020-07-06,1087,12584,53.576055,9.970507,Monday
39394620,2020-07-07,1287,12584,53.576055,9.970507,Tuesday
39394794,2020-07-08,1279,12584,53.576055,9.970507,Wednesday
39395043,2020-07-09,793,12584,53.576055,9.970507,Thursday
39395206,2020-07-10,699,12584,53.576055,9.970507,Friday
39395385,2020-07-11,768,12584,53.576055,9.970507,Saturday
39395478,2020-07-12,838,12584,53.576055,9.970507,Sunday
39395593,2020-07-13,1204,12584,53.576055,9.970507,Monday
39395723,2020-07-14,1153,12584,53.576055,9.970507,Tuesday
39395948,2020-07-15,1309,12584,53.576055,9.970507,Wednesday
39396064,2020-07-16,1310,12584,53.576055,9.970507,Thursday
39396165,2020-07-17,1191,12584,53.576055,9.970507,Friday
39396291,2020-07-18,887,12584,53.576055,9.970507,Saturday
39396729,2020-07-19,878,12584,53.576055,9.970507,Sunday
39396922,2020-07-20,1193,12584,53.576055,9.970507,Monday
39397039,2020-07-21,1224,12584,53.576055,9.970507,Tuesday
39397204,2020-07-22,1284,12584,53.576055,9.970507,Wednesday
39397420,2020-07-23,1316,12584,53.576055,9.970507,Thursday
39397713,2020-07-25,880,12584,53.576055,9.970507,Saturday
39397568,2020-07-24,1147,12584,53.576055,9.970507,Friday
39398514,2020-07-28,1351,12584,53.576055,9.970507,Tuesday
39398009,2020-07-26,663,12584,53.576055,9.970507,Sunday
39398157,2020-07-27,1341,12584,53.576055,9.970507,Monday
39398738,2020-07-29,1307,12584,53.576055,9.970507,Wednesday
39399301,2020-08-01,970,12584,53.576055,9.970507,Saturday
39402905,2020-08-17,1693,12584,53.576055,9.970507,Monday
39399139,2020-07-31,1299,12584,53.576055,9.970507,Friday
39398976,2020-07-30,1250,12584,53.576055,9.970507,Thursday
39399562,2020-08-02,831,12584,53.576055,9.970507,Sunday
39399739,2020-08-03,1389,12584,53.576055,9.970507,Monday
39399896,2020-08-04,1536,12584,53.576055,9.970507,Tuesday
39400042,2020-08-05,1703,12584,53.576055,9.970507,Wednesday
39400526,2020-08-06,1543,12584,53.576055,9.970507,Thursday
39400685,2020-08-07,1383,12584,53.576055,9.970507,Friday
39400842,2020-08-08,927,12584,53.576055,9.970507,Saturday
39401014,2020-08-09,858,12584,53.576055,9.970507,Sunday
39401281,2020-08-10,1544,12584,53.576055,9.970507,Monday
39401447,2020-08-11,1688,12584,53.576055,9.970507,Tuesday
39401612,2020-08-12,1776,12584,53.576055,9.970507,Wednesday
39401867,2020-08-13,1671,12584,53.576055,9.970507,Thursday
39402060,2020-08-14,1711,12584,53.576055,9.970507,Friday
39402392,2020-08-15,1007,12584,53.576055,9.970507,Saturday
39402602,2020-08-16,996,12584,53.576055,9.970507,Sunday
39403069,2020-08-18,1618,12584,53.576055,9.970507,Tuesday
39403231,2020-08-19,1814,12584,53.576055,9.970507,Wednesday
39403430,2020-08-20,1749,12584,53.576055,9.970507,Thursday
39403671,2020-08-21,1474,12584,53.576055,9.970507,Friday
39403829,2020-08-22,986,12584,53.576055,9.970507,Saturday
39404004,2020-08-23,912,12584,53.576055,9.970507,Sunday
39406671,2020-09-03,1373,12584,53.576055,9.970507,Thursday
39404437,2020-08-24,1238,12584,53.576055,9.970507,Monday
39404903,2020-08-26,1078,12584,53.576055,9.970507,Wednesday
39404716,2020-08-25,1628,12584,53.576055,9.970507,Tuesday
39405075,2020-08-27,1504,12584,53.576055,9.970507,Thursday
39405518,2020-08-29,913,12584,53.576055,9.970507,Saturday
39405352,2020-08-28,1319,12584,53.576055,9.970507,Friday
39405883,2020-08-31,1536,12584,53.576055,9.970507,Monday
39405667,2020-08-30,903,12584,53.576055,9.970507,Sunday
39408067,2020-09-10,1421,12584,53.576055,9.970507,Thursday
39406110,2020-09-01,1639,12584,53.576055,9.970507,Tuesday
39406443,2020-09-02,1783,12584,53.576055,9.970507,Wednesday
39406966,2020-09-04,1393,12584,53.576055,9.970507,Friday
39407134,2020-09-05,802,12584,53.576055,9.970507,Saturday
39413043,2020-10-01,1129,12584,53.576055,9.970507,Thursday
39407293,2020-09-06,768,12584,53.576055,9.970507,Sunday
39407546,2020-09-07,1529,12584,53.576055,9.970507,Monday
39417706,2020-10-22,1071,12584,53.576055,9.970507,Thursday
39407758,2020-09-08,1754,12584,53.576055,9.970507,Tuesday
39407919,2020-09-09,1606,12584,53.576055,9.970507,Wednesday
39408563,2020-09-11,1556,12584,53.576055,9.970507,Friday
39409949,2020-09-18,933,12584,53.576055,9.970507,Friday
39408751,2020-09-12,843,12584,53.576055,9.970507,Saturday
39408912,2020-09-13,819,12584,53.576055,9.970507,Sunday
39409370,2020-09-15,1534,12584,53.576055,9.970507,Tuesday
39409200,2020-09-14,1514,12584,53.576055,9.970507,Monday
39409674,2020-09-17,722,12584,53.576055,9.970507,Thursday
39409514,2020-09-16,1187,12584,53.576055,9.970507,Wednesday
39410154,2020-09-19,649,12584,53.576055,9.970507,Saturday
39410470,2020-09-20,660,12584,53.576055,9.970507,Sunday
39410754,2020-09-21,1295,12584,53.576055,9.970507,Monday
39410920,2020-09-22,1331,12584,53.576055,9.970507,Tuesday
39411074,2020-09-23,1541,12584,53.576055,9.970507,Wednesday
39411254,2020-09-24,1289,12584,53.576055,9.970507,Thursday
39411920,2020-09-27,365,12584,53.576055,9.970507,Sunday
39411535,2020-09-25,873,12584,53.576055,9.970507,Friday
39411714,2020-09-26,369,12584,53.576055,9.970507,Saturday
39412363,2020-09-28,1106,12584,53.576055,9.970507,Monday
39412654,2020-09-29,1174,12584,53.576055,9.970507,Tuesday
39412841,2020-09-30,1322,12584,53.576055,9.970507,Wednesday
39413315,2020-10-02,1345,12584,53.576055,9.970507,Friday
39413463,2020-10-03,828,12584,53.576055,9.970507,Saturday
39413621,2020-10-04,743,12584,53.576055,9.970507,Sunday
39413914,2020-10-05,975,12584,53.576055,9.970507,Monday
39414067,2020-10-06,1060,12584,53.576055,9.970507,Tuesday
39414441,2020-10-07,1063,12584,53.576055,9.970507,Wednesday
39414651,2020-10-08,856,12584,53.576055,9.970507,Thursday
39414897,2020-10-09,1062,12584,53.576055,9.970507,Friday
39415069,2020-10-10,755,12584,53.576055,9.970507,Saturday
39415244,2020-10-11,660,12584,53.576055,9.970507,Sunday
39415692,2020-10-13,971,12584,53.576055,9.970507,Tuesday
39415529,2020-10-12,995,12584,53.576055,9.970507,Monday
39416064,2020-10-15,1512,12584,53.576055,9.970507,Thursday
39415845,2020-10-14,1337,12584,53.576055,9.970507,Wednesday
39416529,2020-10-16,1154,12584,53.576055,9.970507,Friday
39416706,2020-10-17,823,12584,53.576055,9.970507,Saturday
39416872,2020-10-18,773,12584,53.576055,9.970507,Sunday
39417155,2020-10-19,1190,12584,53.576055,9.970507,Monday
39421292,2020-11-07,504,12584,53.576055,9.970507,Saturday
39417321,2020-10-20,1058,12584,53.576055,9.970507,Tuesday
39417490,2020-10-21,850,12584,53.576055,9.970507,Wednesday
39419131,2020-10-29,824,12584,53.576055,9.970507,Thursday
39417951,2020-10-23,953,12584,53.576055,9.970507,Friday
39418245,2020-10-24,691,12584,53.576055,9.970507,Saturday
39418505,2020-10-26,812,12584,53.576055,9.970507,Monday
39418960,2020-10-28,862,12584,53.576055,9.970507,Wednesday
39418796,2020-10-27,893,12584,53.576055,9.970507,Tuesday
39419380,2020-10-30,710,12584,53.576055,9.970507,Friday
39419600,2020-10-31,531,12584,53.576055,9.970507,Saturday
39419915,2020-11-02,781,12584,53.576055,9.970507,Monday
39419762,2020-11-01,625,12584,53.576055,9.970507,Sunday
39420835,2020-11-05,875,12584,53.576055,9.970507,Thursday
39420420,2020-11-03,844,12584,53.576055,9.970507,Tuesday
39420663,2020-11-04,854,12584,53.576055,9.970507,Wednesday
39421076,2020-11-06,789,12584,53.576055,9.970507,Friday
39421451,2020-11-08,523,12584,53.576055,9.970507,Sunday
39421609,2020-11-09,773,12584,53.576055,9.970507,Monday
39421915,2020-11-10,827,12584,53.576055,9.970507,Tuesday
39422892,2020-11-11,854,12584,53.576055,9.970507,Wednesday
39456751,2020-10-25,484,12584,53.576055,9.970507,Sunday
39559730,2020-11-12,770,12584,53.576055,9.970507,Thursday
39702948,2020-11-13,769,12584,53.576055,9.970507,Friday
39835277,2020-11-14,484,12584,53.576055,9.970507,Saturday
39966250,2020-11-15,570,12584,53.576055,9.970507,Sunday
40097945,2020-11-16,774,12584,53.576055,9.970507,Monday
40233462,2020-11-17,797,12584,53.576055,9.970507,Tuesday
40378013,2020-11-18,808,12584,53.576055,9.970507,Wednesday
40519580,2020-11-19,722,12584,53.576055,9.970507,Thursday
40661362,2020-11-20,721,12584,53.576055,9.970507,Friday
40793865,2020-11-21,376,12584,53.576055,9.970507,Saturday
40921908,2020-11-22,393,12584,53.576055,9.970507,Sunday
41055088,2020-11-23,576,12584,53.576055,9.970507,Monday
41189959,2020-11-24,861,12584,53.576055,9.970507,Tuesday
41323940,2020-11-25,809,12584,53.576055,9.970507,Wednesday
41451403,2020-11-26,665,12584,53.576055,9.970507,Thursday
41584695,2020-11-27,665,12584,53.576055,9.970507,Friday
41715049,2020-11-28,545,12584,53.576055,9.970507,Saturday
41844272,2020-11-29,384,12584,53.576055,9.970507,Sunday
42116530,2020-12-01,728,12584,53.576055,9.970507,Tuesday
42146777,2020-11-30,728,12584,53.576055,9.970507,Monday
42250189,2020-12-02,811,12584,53.576055,9.970507,Wednesday
42400200,2020-12-03,798,12584,53.576055,9.970507,Thursday
42595398,2020-12-04,637,12584,53.576055,9.970507,Friday
42776673,2020-12-05,417,12584,53.576055,9.970507,Saturday
42941664,2020-12-06,383,12584,53.576055,9.970507,Sunday
43105407,2020-12-07,696,12584,53.576055,9.970507,Monday
43194391,2020-12-08,793,12584,53.576055,9.970507,Tuesday
43321679,2020-12-09,725,12584,53.576055,9.970507,Wednesday
43495014,2020-12-10,671,12584,53.576055,9.970507,Thursday
43695056,2020-12-11,743,12584,53.576055,9.970507,Friday
43871630,2020-12-12,439,12584,53.576055,9.970507,Saturday
44039016,2020-12-13,356,12584,53.576055,9.970507,Sunday
44201907,2020-12-14,618,12584,53.576055,9.970507,Monday
44368985,2020-12-15,553,12584,53.576055,9.970507,Tuesday
44639058,2020-12-16,590,12584,53.576055,9.970507,Wednesday
44866865,2020-12-17,529,12584,53.576055,9.970507,Thursday
48247590,2021-01-06,419,12584,53.576055,9.970507,Wednesday
48441088,2021-01-07,419,12584,53.576055,9.970507,Thursday
48634723,2021-01-08,483,12584,53.576055,9.970507,Friday
48822476,2021-01-09,323,12584,53.576055,9.970507,Saturday
48999093,2021-01-10,339,12584,53.576055,9.970507,Sunday
49174913,2021-01-11,411,12584,53.576055,9.970507,Monday
49348115,2021-01-12,506,12584,53.576055,9.970507,Tuesday
49527056,2021-01-13,342,12584,53.576055,9.970507,Wednesday
49707666,2021-01-14,505,12584,53.576055,9.970507,Thursday
49889438,2021-01-15,495,12584,53.576055,9.970507,Friday
50075739,2021-01-16,322,12584,53.576055,9.970507,Saturday
50262071,2021-01-17,322,12584,53.576055,9.970507,Sunday
50446008,2021-01-18,454,12584,53.576055,9.970507,Monday
50632445,2021-01-19,335,12584,53.576055,9.970507,Tuesday
50826076,2021-01-20,572,12584,53.576055,9.970507,Wednesday
51012279,2021-01-21,535,12584,53.576055,9.970507,Thursday
51219818,2021-01-22,480,12584,53.576055,9.970507,Friday
51493793,2021-01-23,369,12584,53.576055,9.970507,Saturday
51731496,2021-01-24,334,12584,53.576055,9.970507,Sunday
45044337,2020-12-18,616,12584,53.576055,9.970507,Friday
48055535,2021-01-05,522,12584,53.576055,9.970507,Tuesday
45223824,2020-12-19,363,12584,53.576055,9.970507,Saturday
45398262,2020-12-20,346,12584,53.576055,9.970507,Sunday
45579497,2020-12-21,491,12584,53.576055,9.970507,Monday
45756278,2020-12-22,363,12584,53.576055,9.970507,Tuesday
51961817,2021-01-25,486,12584,53.576055,9.970507,Monday
52207263,2021-01-26,435,12584,53.576055,9.970507,Tuesday
52428951,2021-01-27,535,12584,53.576055,9.970507,Wednesday
52643356,2021-01-28,528,12584,53.576055,9.970507,Thursday
